,d,D,B,rsmin,serie
3564,0.025,0.042,0.03,0.0003,69
3565,0.028,0.045,0.007,0.0003,09
3566,0.028,0.045,0.009000000000000001,0.0003,19
3567,0.028,0.045,0.011,0.0003,29
3568,0.028,0.045,0.013000000000000001,0.0003,39
3569,0.028,0.045,0.017,0.0003,49
3570,0.028,0.045,0.023,0.0003,59
3571,0.028,0.045,0.03,0.0003,69
3572,0.03,0.047,0.007,0.0003,09
3573,0.03,0.047,0.009000000000000001,0.0003,19
3574,0.03,0.047,0.011,0.0003,29
3575,0.03,0.047,0.013000000000000001,0.0003,39
3576,0.03,0.047,0.017,0.0003,49
3577,0.03,0.047,0.023,0.0003,59
3578,0.03,0.047,0.03,0.0003,69
3579,0.032,0.052000000000000005,0.007,0.0003,09
3580,0.032,0.052000000000000005,0.01,0.0006,19
3581,0.032,0.052000000000000005,0.013000000000000001,0.0006,29
3582,0.032,0.052000000000000005,0.015,0.0006,39
3583,0.032,0.052000000000000005,0.02,0.0006,49
3584,0.032,0.052000000000000005,0.027,0.0006,59
3585,0.032,0.052000000000000005,0.036000000000000004,0.0006,69
3586,0.035,0.055,0.007,0.0003,09
3587,0.035,0.055,0.01,0.0006,19
3588,0.035,0.055,0.013000000000000001,0.0006,29
3589,0.035,0.055,0.015,0.0006,39
3590,0.035,0.055,0.02,0.0006,49
3591,0.035,0.055,0.027,0.0006,59
3592,0.035,0.055,0.036000000000000004,0.0006,69
3593,0.04,0.062,0.008,0.0003,09
3594,0.04,0.062,0.012,0.0006,19
3595,0.04,0.062,0.014,0.0006,29
3596,0.04,0.062,0.016,0.0006,39
3597,0.04,0.062,0.022,0.0006,49
3598,0.04,0.062,0.03,0.0006,59
3599,0.04,0.062,0.04,0.0006,69
3600,0.045,0.068,0.008,0.0003,09
3601,0.045,0.068,0.012,0.0006,19
3602,0.045,0.068,0.014,0.0006,29
3603,0.045,0.068,0.016,0.0006,39
3604,0.045,0.068,0.022,0.0006,49
3605,0.045,0.068,0.03,0.0006,59
3606,0.045,0.068,0.04,0.0006,69
3607,0.05,0.07200000000000001,0.008,0.0003,09
3608,0.05,0.07200000000000001,0.012,0.0006,19
3609,0.05,0.07200000000000001,0.014,0.0006,29
3610,0.05,0.07200000000000001,0.016,0.0006,39
3611,0.05,0.07200000000000001,0.022,0.0006,49
3612,0.05,0.07200000000000001,0.03,0.0006,59
3613,0.05,0.07200000000000001,0.04,0.0006,69
3614,0.055,0.08,0.009000000000000001,0.0003,09
3615,0.055,0.08,0.013000000000000001,0.001,19
3616,0.055,0.08,0.016,0.001,29
3617,0.055,0.08,0.019,0.001,39
3618,0.055,0.08,0.025,0.001,49
3619,0.055,0.08,0.034,0.001,59
3620,0.055,0.08,0.045,0.001,69
3621,0.06,0.085,0.009000000000000001,0.0003,09
3622,0.06,0.085,0.013000000000000001,0.001,19
3623,0.06,0.085,0.016,0.001,29
3624,0.06,0.085,0.019,0.001,39
3625,0.06,0.085,0.025,0.001,49
3626,0.06,0.085,0.034,0.001,59
3627,0.06,0.085,0.045,0.001,69
3628,0.065,0.09,0.009000000000000001,0.0003,09
3629,0.065,0.09,0.013000000000000001,0.001,19
3630,0.065,0.09,0.016,0.001,29
3631,0.065,0.09,0.019,0.001,39
3632,0.065,0.09,0.025,0.001,49
3633,0.065,0.09,0.034,0.001,59
3634,0.065,0.09,0.045,0.001,69
3635,0.07,0.1,0.01,0.0006,09
3636,0.07,0.1,0.016,0.001,19
3637,0.07,0.1,0.019,0.001,29
3638,0.07,0.1,0.023,0.001,39
3639,0.07,0.1,0.03,0.001,49
3640,0.07,0.1,0.04,0.001,59
3641,0.07,0.1,0.054,0.001,69
3642,0.075,0.105,0.01,0.0006,09
3643,0.075,0.105,0.016,0.001,19
3644,0.075,0.105,0.019,0.001,29
3645,0.075,0.105,0.023,0.001,39
3646,0.075,0.105,0.03,0.001,49
3647,0.075,0.105,0.04,0.001,59
3648,0.075,0.105,0.054,0.001,69
3649,0.08,0.11,0.01,0.0006,09
3650,0.08,0.11,0.016,0.001,19
3651,0.08,0.11,0.019,0.001,29
3652,0.08,0.11,0.023,0.001,39
3653,0.08,0.11,0.03,0.001,49
3654,0.08,0.11,0.04,0.001,59
3655,0.08,0.11,0.054,0.001,69
3656,0.085,0.12,0.011,0.0006,09
3657,0.085,0.12,0.018000000000000002,0.0011,19
3658,0.085,0.12,0.022,0.0011,29
3659,0.085,0.12,0.026000000000000002,0.0011,39
3660,0.085,0.12,0.035,0.0011,49
3661,0.085,0.12,0.046,0.0011,59
3662,0.085,0.12,0.063,0.0011,69
3663,0.09,0.125,0.011,0.0006,09
3664,0.09,0.125,0.018000000000000002,0.0011,19
3665,0.09,0.125,0.022,0.0011,29
3666,0.09,0.125,0.026000000000000002,0.0011,39
3667,0.09,0.125,0.035,0.0011,49
3668,0.09,0.125,0.046,0.0011,59
3669,0.09,0.125,0.063,0.0011,69
3670,0.095,0.13,0.011,0.0006,09
3671,0.095,0.13,0.018000000000000002,0.0011,19
3672,0.095,0.13,0.022,0.0011,29
3673,0.095,0.13,0.026000000000000002,0.0011,39
3674,0.095,0.13,0.035,0.0011,49
3675,0.095,0.13,0.046,0.0011,59
3676,0.095,0.13,0.063,0.0011,69
3677,0.1,0.14,0.013000000000000001,0.0006,09
3678,0.1,0.14,0.02,0.0011,19
3679,0.1,0.14,0.024,0.0011,29
3680,0.1,0.14,0.03,0.0011,39
3681,0.1,0.14,0.04,0.0011,49
3682,0.1,0.14,0.054,0.0011,59
3683,0.1,0.14,0.07100000000000001,0.0011,69
3684,0.105,0.145,0.013000000000000001,0.0006,09
3685,0.105,0.145,0.02,0.0011,19
3686,0.105,0.145,0.024,0.0011,29
3687,0.105,0.145,0.03,0.0011,39
3688,0.105,0.145,0.04,0.0011,49
3689,0.105,0.145,0.054,0.0011,59
3690,0.105,0.145,0.07100000000000001,0.0011,69
3691,0.11,0.15,0.013000000000000001,0.0006,09
3692,0.11,0.15,0.02,0.0011,19
3693,0.11,0.15,0.024,0.0011,29
3694,0.11,0.15,0.03,0.0011,39
3695,0.11,0.15,0.04,0.0011,49
3696,0.11,0.15,0.054,0.0011,59
3697,0.11,0.15,0.07100000000000001,0.0011,69
3698,0.12,0.165,0.014,0.0006,09
3699,0.12,0.165,0.022,0.0011,19
3700,0.12,0.165,0.027,0.0011,29
3701,0.12,0.165,0.034,0.0011,39
3702,0.12,0.165,0.045,0.0011,49
3703,0.12,0.165,0.06,0.0011,59
3704,0.12,0.165,0.08,0.0011,69
3705,0.13,0.18,0.016,0.001,09
3706,0.13,0.18,0.024,0.0015,19
3707,0.13,0.18,0.03,0.0015,29
3708,0.13,0.18,0.037,0.0015,39
3709,0.13,0.18,0.05,0.0015,49
3710,0.13,0.18,0.067,0.0015,59
3711,0.13,0.18,0.09,0.0015,69
3712,0.14,0.19,0.016,0.001,09
3713,0.14,0.19,0.024,0.0015,19
3714,0.14,0.19,0.03,0.0015,29
3715,0.14,0.19,0.037,0.0015,39
3716,0.14,0.19,0.05,0.0015,49
3717,0.14,0.19,0.067,0.0015,59
3718,0.14,0.19,0.09,0.0015,69
3719,0.15,0.21,0.019,0.001,09
3720,0.15,0.21,0.028,0.002,19
3721,0.15,0.21,0.036000000000000004,0.002,29
3722,0.15,0.21,0.045,0.002,39
3723,0.15,0.21,0.06,0.002,49
3724,0.15,0.21,0.08,0.002,59
3725,0.15,0.21,0.109,0.002,69
3726,0.16,0.22,0.019,0.001,09
3727,0.16,0.22,0.028,0.002,19
3728,0.16,0.22,0.036000000000000004,0.002,29
3729,0.16,0.22,0.045,0.002,39
3730,0.16,0.22,0.06,0.002,49
3731,0.16,0.22,0.08,0.002,59
3732,0.16,0.22,0.109,0.002,69
3733,0.17,0.23,0.019,0.001,09
3734,0.17,0.23,0.028,0.002,19
3735,0.17,0.23,0.036000000000000004,0.002,29
3736,0.17,0.23,0.045,0.002,39
3737,0.17,0.23,0.06,0.002,49
3738,0.17,0.23,0.08,0.002,59
3739,0.17,0.23,0.109,0.002,69
3740,0.18,0.25,0.022,0.0011,09
3741,0.18,0.25,0.033,0.002,19
3742,0.18,0.25,0.042,0.002,29
3743,0.18,0.25,0.052000000000000005,0.002,39
3744,0.18,0.25,0.069,0.002,49
3745,0.18,0.25,0.095,0.002,59
3746,0.18,0.25,0.125,0.002,69
3747,0.19,0.26,0.022,0.0011,09
3748,0.19,0.26,0.033,0.002,19
3749,0.19,0.26,0.042,0.002,29
3750,0.19,0.26,0.052000000000000005,0.002,39
3751,0.19,0.26,0.069,0.002,49
3752,0.19,0.26,0.095,0.002,59
3753,0.19,0.26,0.125,0.002,69
3754,0.2,0.28,0.025,0.0015,09
3755,0.2,0.28,0.038,0.0021000000000000003,19
3756,0.2,0.28,0.048,0.0021000000000000003,29
3757,0.2,0.28,0.06,0.0021000000000000003,39
3758,0.2,0.28,0.08,0.0021000000000000003,49
3759,0.2,0.28,0.109,0.0021000000000000003,59
3760,0.2,0.28,0.145,0.0021000000000000003,69
3761,0.22,0.3,0.025,0.0015,09
3762,0.22,0.3,0.038,0.0021000000000000003,19
3763,0.22,0.3,0.048,0.0021000000000000003,29
3764,0.22,0.3,0.06,0.0021000000000000003,39
3765,0.22,0.3,0.08,0.0021000000000000003,49
3766,0.22,0.3,0.109,0.0021000000000000003,59
3767,0.22,0.3,0.145,0.0021000000000000003,69
3768,0.24,0.32,0.025,0.0015,09
3769,0.24,0.32,0.038,0.0021000000000000003,19
3770,0.24,0.32,0.048,0.0021000000000000003,29
3771,0.24,0.32,0.06,0.0021000000000000003,39
3772,0.24,0.32,0.08,0.0021000000000000003,49
3773,0.24,0.32,0.109,0.0021000000000000003,59
3774,0.24,0.32,0.145,0.0021000000000000003,69
3775,0.26,0.36,0.031,0.002,09
3776,0.26,0.36,0.046,0.0021000000000000003,19
3777,0.26,0.36,0.06,0.0021000000000000003,29
3778,0.26,0.36,0.075,0.0021000000000000003,39
3779,0.26,0.36,0.1,0.0021000000000000003,49
3780,0.26,0.36,0.136,0.0021000000000000003,59
3781,0.26,0.36,0.18,0.0021000000000000003,69
3782,0.28,0.38,0.031,0.002,09
3783,0.28,0.38,0.046,0.0021000000000000003,19
3784,0.28,0.38,0.06,0.0021000000000000003,29
3785,0.28,0.38,0.075,0.0021000000000000003,39
3786,0.28,0.38,0.1,0.0021000000000000003,49
3787,0.28,0.38,0.136,0.0021000000000000003,59
3788,0.28,0.38,0.18,0.0021000000000000003,69
3789,0.3,0.42,0.037,0.0021000000000000003,09
3790,0.3,0.42,0.056,0.003,19
3791,0.3,0.42,0.07200000000000001,0.003,29
3792,0.3,0.42,0.09,0.003,39
3793,0.3,0.42,0.11800000000000001,0.003,49
3794,0.3,0.42,0.16,0.003,59
3795,0.3,0.42,0.218,0.003,69
3796,0.32,0.44,0.037,0.0021000000000000003,09
3797,0.32,0.44,0.056,0.003,19
3798,0.32,0.44,0.07200000000000001,0.003,29
3799,0.32,0.44,0.09,0.003,39
3800,0.32,0.44,0.11800000000000001,0.003,49
3801,0.32,0.44,0.16,0.003,59
3802,0.32,0.44,0.218,0.003,69
3803,0.34,0.46,0.037,0.0021000000000000003,09
3804,0.34,0.46,0.056,0.003,19
3805,0.34,0.46,0.07200000000000001,0.003,29
3806,0.34,0.46,0.09,0.003,39
3807,0.34,0.46,0.11800000000000001,0.003,49
3808,0.34,0.46,0.16,0.003,59
3809,0.34,0.46,0.218,0.003,69
3810,0.36,0.48,0.037,0.0021000000000000003,09
3811,0.36,0.48,0.056,0.003,19
3812,0.36,0.48,0.07200000000000001,0.003,29
3813,0.36,0.48,0.09,0.003,39
3814,0.36,0.48,0.11800000000000001,0.003,49
3815,0.36,0.48,0.16,0.003,59
3816,0.36,0.48,0.218,0.003,69
3817,0.38,0.52,0.044,0.003,09
3818,0.38,0.52,0.065,0.004,19
3819,0.38,0.52,0.082,0.004,29
3820,0.38,0.52,0.106,0.004,39
3821,0.38,0.52,0.14,0.004,49
3822,0.38,0.52,0.19,0.004,59
3823,0.38,0.52,0.25,0.004,69
3824,0.4,0.54,0.044,0.003,09
3825,0.4,0.54,0.065,0.004,19
3826,0.4,0.54,0.082,0.004,29
3827,0.4,0.54,0.106,0.004,39
3828,0.4,0.54,0.14,0.004,49
3829,0.4,0.54,0.19,0.004,59
3830,0.4,0.54,0.25,0.004,69
3831,0.42,0.56,0.044,0.003,09
3832,0.42,0.56,0.065,0.004,19
3833,0.42,0.56,0.082,0.004,29
3834,0.42,0.56,0.106,0.004,39
3835,0.42,0.56,0.14,0.004,49
3836,0.42,0.56,0.19,0.004,59
3837,0.42,0.56,0.25,0.004,69
3838,0.44,0.6,0.05,0.004,09
3839,0.44,0.6,0.074,0.004,19
3840,0.44,0.6,0.095,0.004,29
3841,0.44,0.6,0.11800000000000001,0.004,39
3842,0.44,0.6,0.16,0.004,49
3843,0.44,0.6,0.218,0.004,59
3844,0.44,0.6,0.29,0.004,69
3845,0.46,0.62,0.05,0.004,09
3846,0.46,0.62,0.074,0.004,19
3847,0.46,0.62,0.095,0.004,29
3848,0.46,0.62,0.11800000000000001,0.004,39
3849,0.46,0.62,0.16,0.004,49
3850,0.46,0.62,0.218,0.004,59
3851,0.46,0.62,0.29,0.004,69
3852,0.48,0.65,0.054,0.004,09
3853,0.48,0.65,0.078,0.005,19
3854,0.48,0.65,0.1,0.005,29
3855,0.48,0.65,0.128,0.005,39
3856,0.48,0.65,0.17,0.005,49
3857,0.48,0.65,0.23,0.005,59
3858,0.48,0.65,0.308,0.005,69
3859,0.5,0.67,0.054,0.004,09
3860,0.5,0.67,0.078,0.005,19
3861,0.5,0.67,0.1,0.005,29
3862,0.5,0.67,0.128,0.005,39
3863,0.5,0.67,0.17,0.005,49
3864,0.5,0.67,0.23,0.005,59
3865,0.5,0.67,0.308,0.005,69
3866,0.53,0.71,0.057,0.004,09
3867,0.53,0.71,0.082,0.005,19
3868,0.53,0.71,0.106,0.005,29
3869,0.53,0.71,0.136,0.005,39
3870,0.53,0.71,0.18,0.005,49
3871,0.53,0.71,0.243,0.005,59
3872,0.53,0.71,0.325,0.005,69
3873,0.56,0.75,0.06,0.005,09
3874,0.56,0.75,0.085,0.005,19
3875,0.56,0.75,0.112,0.005,29
3876,0.56,0.75,0.14,0.005,39
3877,0.56,0.75,0.19,0.005,49
3878,0.56,0.75,0.258,0.005,59
3879,0.56,0.75,0.34500000000000003,0.005,69
3880,0.6,0.8,0.063,0.005,09
3881,0.6,0.8,0.09,0.005,19
3882,0.6,0.8,0.11800000000000001,0.005,29
3883,0.6,0.8,0.15,0.005,39
3884,0.6,0.8,0.2,0.005,49
3885,0.6,0.8,0.272,0.005,59
3886,0.6,0.8,0.355,0.005,69
3887,0.63,0.85,0.07100000000000001,0.005,09
3888,0.63,0.85,0.1,0.006,19
3889,0.63,0.85,0.128,0.006,29
3890,0.63,0.85,0.165,0.006,39
3891,0.63,0.85,0.218,0.006,49
3892,0.63,0.85,0.3,0.006,59
3893,0.63,0.85,0.4,0.006,69
3894,0.67,0.9,0.073,0.005,09
3895,0.67,0.9,0.10300000000000001,0.006,19
3896,0.67,0.9,0.136,0.006,29
3897,0.67,0.9,0.17,0.006,39
3898,0.67,0.9,0.23,0.006,49
3899,0.67,0.9,0.308,0.006,59
3900,0.67,0.9,0.41200000000000003,0.006,69
3901,0.71,0.9500000000000001,0.078,0.005,09
3902,0.71,0.9500000000000001,0.106,0.006,19
3903,0.71,0.9500000000000001,0.14,0.006,29
3904,0.71,0.9500000000000001,0.18,0.006,39
3905,0.71,0.9500000000000001,0.243,0.006,49
3906,0.71,0.9500000000000001,0.325,0.006,59
3907,0.71,0.9500000000000001,0.438,0.006,69
3908,0.75,1.0,0.08,0.006,09
3909,0.75,1.0,0.112,0.006,19
3910,0.75,1.0,0.145,0.006,29
3911,0.75,1.0,0.185,0.006,39
3912,0.75,1.0,0.25,0.006,49
3913,0.75,1.0,0.335,0.006,59
3914,0.75,1.0,0.45,0.006,69
3915,0.8,1.06,0.082,0.006,09
3916,0.8,1.06,0.115,0.006,19
3917,0.8,1.06,0.15,0.006,29
3918,0.8,1.06,0.195,0.006,39
3919,0.8,1.06,0.258,0.006,49
3920,0.8,1.06,0.355,0.006,59
3921,0.8,1.06,0.462,0.006,69
3922,0.85,1.12,0.085,0.006,09
3923,0.85,1.12,0.11800000000000001,0.006,19
3924,0.85,1.12,0.155,0.006,29
3925,0.85,1.12,0.2,0.006,39
3926,0.85,1.12,0.272,0.006,49
3927,0.85,1.12,0.365,0.006,59
3928,0.85,1.12,0.488,0.006,69
3929,0.9,1.18,0.088,0.006,09
3930,0.9,1.18,0.122,0.006,19
3931,0.9,1.18,0.165,0.006,29
3932,0.9,1.18,0.20600000000000002,0.006,39
3933,0.9,1.18,0.28,0.006,49
3934,0.9,1.18,0.375,0.006,59
3935,0.9,1.18,0.5,0.006,69
3936,0.9500000000000001,1.25,0.095,0.006,09
3937,0.9500000000000001,1.25,0.132,0.0075,19
3938,0.9500000000000001,1.25,0.17500000000000002,0.0075,29
3939,0.9500000000000001,1.25,0.224,0.0075,39
3940,0.9500000000000001,1.25,0.3,0.0075,49
3941,0.9500000000000001,1.25,0.4,0.0075,59
3942,0.9500000000000001,1.25,0.545,0.0075,69
3943,1.0,1.32,0.10300000000000001,0.006,09
3944,1.0,1.32,0.14,0.0075,19
3945,1.0,1.32,0.185,0.0075,29
3946,1.0,1.32,0.23600000000000002,0.0075,39
3947,1.0,1.32,0.315,0.0075,49
3948,1.0,1.32,0.438,0.0075,59
3949,1.0,1.32,0.58,0.0075,69
3950,1.06,1.4000000000000001,0.109,0.0075,09
3951,1.06,1.4000000000000001,0.15,0.0075,19
3952,1.06,1.4000000000000001,0.195,0.0075,29
3953,1.06,1.4000000000000001,0.25,0.0075,39
3954,1.06,1.4000000000000001,0.335,0.0075,49
3955,1.06,1.4000000000000001,0.462,0.0075,59
3956,1.06,1.4000000000000001,0.615,0.0075,69
3957,1.12,1.46,0.109,0.0075,09
3958,1.12,1.46,0.15,0.0075,19
3959,1.12,1.46,0.195,0.0075,29
3960,1.12,1.46,0.25,0.0075,39
3961,1.12,1.46,0.335,0.0075,49
3962,1.12,1.46,0.462,0.0075,59
3963,1.12,1.46,0.615,0.0075,69
3964,1.18,1.54,0.115,0.0075,09
3965,1.18,1.54,0.16,0.0075,19
3966,1.18,1.54,0.20600000000000002,0.0075,29
3967,1.18,1.54,0.272,0.0075,39
3968,1.18,1.54,0.355,0.0075,49
3969,1.18,1.54,0.488,0.0075,59
3970,1.18,1.54,0.65,0.0075,69
3971,1.25,1.6300000000000001,0.122,0.0075,09
3972,1.25,1.6300000000000001,0.17,0.0075,19
3973,1.25,1.6300000000000001,0.218,0.0075,29
3974,1.25,1.6300000000000001,0.28,0.0075,39
3975,1.25,1.6300000000000001,0.375,0.0075,49
3976,1.25,1.6300000000000001,0.515,0.0075,59
3977,1.25,1.6300000000000001,0.6900000000000001,0.0075,69
3978,1.32,1.72,0.128,0.0075,09
3979,1.32,1.72,0.17500000000000002,0.0075,19
3980,1.32,1.72,0.23,0.0075,29
3981,1.32,1.72,0.3,0.0075,39
3982,1.32,1.72,0.4,0.0075,49
3983,1.32,1.72,0.545,0.0075,59
3984,1.32,1.72,0.71,0.0075,69
3985,1.4000000000000001,1.82,0.136,0.0095,09
3986,1.4000000000000001,1.82,0.185,0.0095,19
3987,1.4000000000000001,1.82,0.243,0.0095,29
3988,1.4000000000000001,1.82,0.315,0.0095,39
3989,1.4000000000000001,1.82,0.425,0.0095,49
3990,1.4000000000000001,1.82,0.0,0.0095,59
3991,1.4000000000000001,1.82,0.0,0.0095,69
3992,1.5,1.95,0.145,0.0095,09
3993,1.5,1.95,0.195,0.0095,19
3994,1.5,1.95,0.258,0.0095,29
3995,1.5,1.95,0.335,0.0095,39
3996,1.5,1.95,0.45,0.0095,49
3997,1.5,1.95,0.0,0.0095,59
3998,1.5,1.95,0.0,0.0095,69
3999,1.6,2.06,0.145,0.0095,09
4000,1.6,2.06,0.2,0.0095,19
4001,1.6,2.06,0.265,0.0095,29
4002,1.6,2.06,0.34500000000000003,0.0095,39
4003,1.6,2.06,0.462,0.0095,49
4004,1.6,2.06,0.0,0.0095,59
4005,1.6,2.06,0.0,0.0095,69
4006,1.7,2.18,0.155,0.0095,09
4007,1.7,2.18,0.212,0.0095,19
4008,1.7,2.18,0.28,0.0095,29
4009,1.7,2.18,0.355,0.0095,39
4010,1.7,2.18,0.47500000000000003,0.0095,49
4011,1.7,2.18,0.0,0.0095,59
4012,1.7,2.18,0.0,0.0095,69
4013,1.8,2.3000000000000003,0.16,0.0095,09
4014,1.8,2.3000000000000003,0.218,0.012,19
4015,1.8,2.3000000000000003,0.29,0.012,29
4016,1.8,2.3000000000000003,0.375,0.012,39
4017,1.8,2.3000000000000003,0.5,0.012,49
4018,1.8,2.3000000000000003,0.0,0.012,59
4019,1.8,2.3000000000000003,0.0,0.012,69
4020,1.9000000000000001,2.43,0.17,0.0095,09
4021,1.9000000000000001,2.43,0.23,0.012,19
4022,1.9000000000000001,2.43,0.308,0.012,29
4023,1.9000000000000001,2.43,0.4,0.012,39
4024,1.9000000000000001,2.43,0.53,0.012,49
4025,1.9000000000000001,2.43,0.0,0.012,59
4026,1.9000000000000001,2.43,0.0,0.012,69
4027,2.0,2.58,0.185,0.012,09
4028,2.0,2.58,0.258,0.015,19
4029,2.0,2.58,0.335,0.015,29
4030,2.0,2.58,0.437,0.015,39
4031,2.0,2.58,0.58,0.019,49
4032,2.0,2.58,0.0,0.019,59
4033,2.0,2.58,0.0,0.019,69
4034,2.12,2.73,0.195,0.012,09
4035,2.12,2.73,0.265,0.019,19
4036,2.12,2.73,0.355,0.019,29
4037,2.12,2.73,0.462,0.019,39
4038,2.12,2.73,0.615,0.019,49
4039,2.12,2.73,0.0,0.019,59
4040,2.12,2.73,0.0,0.019,69
4041,2.24,2.88,0.20600000000000002,0.012,09
4042,2.24,2.88,0.28,0.019,19
4043,2.24,2.88,0.365,0.019,29
4044,2.24,2.88,0.47500000000000003,0.019,39
4045,2.24,2.88,0.65,0.019,49
4046,2.24,2.88,0.0,0.019,59
4047,2.24,2.88,0.0,0.019,69
4048,2.36,3.0300000000000002,0.212,0.012,09
4049,2.36,3.0300000000000002,0.29,0.019,19
4050,2.36,3.0300000000000002,0.387,0.019,29
4051,2.36,3.0300000000000002,0.5,0.019,39
4052,2.36,3.0300000000000002,0.67,0.019,49
4053,2.36,3.0300000000000002,0.0,0.019,59
4054,2.36,3.0300000000000002,0.0,0.019,69
4055,2.5,3.21,0.23,0.015,09
4056,2.5,3.21,0.315,0.019,19
4057,2.5,3.21,0.41200000000000003,0.019,29
4058,2.5,3.21,0.53,0.019,39
4059,2.5,3.21,0.71,0.019,49
4060,2.5,3.21,0.0,0.019,59
4061,2.5,3.21,0.0,0.019,69
4062,2.65,3.4,0.243,0.015,09
4063,2.65,3.4,0.335,0.019,19
4064,2.65,3.4,0.437,0.019,29
4065,2.65,3.4,0.56,0.019,39
4066,2.65,3.4,0.75,0.019,49
4067,2.65,3.4,0.0,0.019,59
4068,2.65,3.4,0.0,0.019,69
4069,2.8000000000000003,3.58,0.25,0.015,09
4070,2.8000000000000003,3.58,0.34500000000000003,0.019,19
4071,2.8000000000000003,3.58,0.45,0.019,29
4072,2.8000000000000003,3.58,0.58,0.019,39
4073,2.8000000000000003,3.58,0.775,0.019,49
4074,2.8000000000000003,3.58,0.0,0.019,59
4075,2.8000000000000003,3.58,0.0,0.019,69
4076,3.0,3.84,0.265,0.015,09
4077,3.0,3.84,0.365,0.019,19
4078,3.0,3.84,0.487,0.019,29
4079,3.0,3.84,0.63,0.019,39
4080,3.0,3.84,0.85,0.019,49
4081,3.0,3.84,0.0,0.019,59
4082,3.0,3.84,0.0,0.019,69
4083,3.15,4.0200000000000005,0.28,0.019,09
4084,3.15,4.0200000000000005,0.387,0.019,19
4085,3.15,4.0200000000000005,0.5,0.019,29
4086,3.15,4.0200000000000005,0.65,0.019,39
4087,3.15,4.0200000000000005,0.875,0.019,49
4088,3.15,4.0200000000000005,0.0,0.019,59
4089,3.15,4.0200000000000005,0.0,0.019,69
4090,3.35,4.2700000000000005,0.29,0.019,09
4091,3.35,4.2700000000000005,0.4,0.019,19
4092,3.35,4.2700000000000005,0.53,0.019,29
4093,3.35,4.2700000000000005,0.6900000000000001,0.019,39
4094,3.35,4.2700000000000005,0.925,0.019,49
4095,3.35,4.2700000000000005,0.0,0.019,59
4096,3.35,4.2700000000000005,0.0,0.019,69
4097,3.5500000000000003,4.5200000000000005,0.307,0.019,09
4098,3.5500000000000003,4.5200000000000005,0.425,0.019,19
4099,3.5500000000000003,4.5200000000000005,0.56,0.019,29
4100,3.5500000000000003,4.5200000000000005,0.73,0.019,39
4101,3.5500000000000003,4.5200000000000005,0.975,0.019,49
4102,3.5500000000000003,4.5200000000000005,0.0,0.019,59
4103,3.5500000000000003,4.5200000000000005,0.0,0.019,69
4104,3.75,4.7700000000000005,0.325,0.019,09
4105,3.75,4.7700000000000005,0.45,0.019,19
4106,3.75,4.7700000000000005,0.58,0.019,29
4107,3.75,4.7700000000000005,0.775,0.019,39
4108,3.75,4.7700000000000005,1.03,0.019,49
4109,3.75,4.7700000000000005,0.0,0.019,59
4110,3.75,4.7700000000000005,0.0,0.019,69
