,B,Bague_depaulement,C,C0,C2,D,D1,D3,Da_max,Da_min,Db_min,EF,Mass,Pu,Vmax,Vref,Y,b,b1,d,d1,da_max,da_min,db_min,e,h,kr,name,r12_min,r34_min,ra_max,rb_max,s_max
444,0.07200000000000001,0,1100000.0,2450000.0,0.0,0.6,0.5630000000000001,0.0,0.587,0.0,0.0,0.5095000000000001,50.5,200000.0,136.1356816555577,104.71975511965977,0.4,0.0,0.0,0.48,0.519,0.504,0.493,0.524,0.3,0.0,0.07,NJ_2896_ECMA,0.003,0.0,0.0025,0.0,0.0008
445,0.128,0,3520000.0,9500000.0,0.0,1.22,1.143,0.0,1.197,0.0,0.0,1.053,340.0,585000.0,55.50147021341968,41.88790204786391,0.4,0.0,0.0,1.0,1.075,1.04,1.0230000000000001,1.082,0.3,0.0,0.0,NJ_28_1000_ECMA_HB1,0.006,0.0,0.005,0.0,0.0076
446,0.07200000000000001,0,1170000.0,2700000.0,0.0,0.65,0.614,0.0,0.637,0.0,0.0,0.5605,54.0,212000.0,125.66370614359172,94.24777960769379,0.4,0.0,0.0,0.53,0.5700000000000001,0.554,0.543,0.5750000000000001,0.3,0.0,0.05,NJ_28_530_ECMA,0.003,0.0,0.0025,0.0,0.0005
447,0.095,0,1940000.0,5000000.0,0.0,0.87,0.8170000000000001,0.0,0.853,0.0,0.0,0.751,130.0,375000.0,89.0117918517108,65.97344572538566,0.4,0.0,0.0,0.71,0.766,0.745,0.728,0.771,0.3,0.0,0.15,NJ_28_710_ECMA,0.004,0.0,0.003,0.0,0.0015
448,0.07200000000000001,0,1020000.0,2040000.0,0.0,0.46,0.421,0.0,0.447,0.0,0.0,0.367,37.0,186000.0,198.96753472735358,146.60765716752366,0.4,0.0,0.0,0.34,0.377,0.363,0.353,0.381,0.3,0.0,0.07,NJ_2968_ECMA,0.003,0.0,0.0025,0.0,0.0038
449,0.082,0,1380000.0,2800000.0,0.0,0.54,0.495,0.0,0.525,0.0,0.0,0.435,57.0,245000.0,167.55160819145564,125.66370614359172,0.4,0.0,0.0,0.4,0.448,0.43,0.41500000000000004,0.454,0.3,0.0,0.15,NJ_2980_ECMA,0.004,0.0,0.003,0.0,0.0009000000000000001
450,0.095,0,1720000.0,3600000.0,0.0,0.6,0.55,0.0,0.585,0.0,0.0,0.4815,84.0,310000.0,146.60765716752366,115.19173063162575,0.4,0.0,0.0,0.44,0.495,0.47700000000000004,0.455,0.5,0.3,0.0,0.07,NJ_2988_ECM_HB1,0.004,0.0,0.003,0.0,0.0035
451,0.095,0,1870000.0,3900000.0,0.0,0.6,0.551,0.0,0.585,0.0,0.0,0.4815,83.0,340000.0,167.55160819145564,115.19173063162575,0.4,0.0,0.0,0.44,0.496,0.47500000000000003,0.455,0.502,0.3,0.0,0.15,NJ_2988_ECML,0.004,0.0,0.003,0.0,0.0015
452,0.095,0,1720000.0,3600000.0,0.0,0.62,0.5660000000000001,0.0,0.605,0.0,0.0,0.495,89.0,310000.0,136.1356816555577,104.71975511965977,0.4,0.0,0.0,0.46,0.508,0.49,0.47500000000000003,0.515,0.3,0.0,0.07,NJ_2992_ECMA,0.004,0.0,0.003,0.0,0.004
453,0.128,0,3300000.0,7200000.0,0.0,0.85,0.782,0.0,0.8270000000000001,0.0,0.0,0.683,230.0,510000.0,94.24777960769379,73.30382858376183,0.4,0.0,0.0,0.63,0.7030000000000001,0.678,0.653,0.709,0.3,0.0,0.07,NJ_29_630_ECMA_HB1,0.006,0.0,0.005,0.0,0.0070999999999999995
454,0.14,0,3740000.0,8300000.0,0.0,0.9500000000000001,0.875,0.0,0.927,0.0,0.0,0.766,300.0,570000.0,83.77580409572782,62.83185307179586,0.4,0.0,0.0,0.71,0.79,0.76,0.733,0.796,0.3,0.0,0.07,NJ_29_710_ECMA,0.006,0.0,0.005,0.0,0.007200000000000001
455,0.014,0,28500.0,20400.0,0.0,0.047,0.03675,0.0,0.0417,0.0,0.0,0.0242,0.12,2550.0,2094.3951023931954,1780.235837034216,0.6,0.0,0.0,0.017,0.0277,0.023100000000000002,0.0221,0.029,0.2,0.0,0.15,NJ_303_ECP,0.001,0.0006,0.001,0.0,0.001
456,0.015,HJ 304 EC,35500.0,26000.0,0.0,0.052000000000000005,0.041850000000000005,0.0,0.0454,0.0,0.0,0.0275,0.15,3250.0,1884.955592153876,1570.7963267948967,0.6,0.0,0.0,0.02,0.0312,0.0262,0.0261,0.033,0.2,0.0,0.15,NJ_304_ECP,0.0011,0.0006,0.001,0.0,0.0009000000000000001
457,0.017,HJ 305 EC,46500.0,36500.0,0.0,0.062,0.05015,0.0,0.0549,0.0,0.0,0.034,0.25,4550.0,1570.7963267948967,1256.6370614359173,0.6,0.0,0.0,0.025,0.0381,0.0325,0.031,0.04,0.2,0.0,0.15,NJ_305_ECJ,0.0011,0.0011,0.001,0.0,0.0013000000000000002
458,0.017,HJ 305 EC,46500.0,36500.0,0.0,0.062,0.05065,0.0,0.0549,0.0,0.0,0.034,0.27,4550.0,2303.8346126325146,1256.6370614359173,0.6,0.0,0.0,0.025,0.0381,0.0325,0.031,0.04,0.2,0.0,0.23,NJ_305_ECML,0.0011,0.0011,0.001,0.0,0.0013000000000000002
459,0.017,HJ 305 EC,46500.0,36500.0,0.0,0.062,0.05015,0.0,0.0549,0.0,0.0,0.034,0.24,4550.0,1570.7963267948967,1256.6370614359173,0.6,0.0,0.0,0.025,0.0381,0.0325,0.031,0.04,0.2,0.0,0.15,NJ_305_ECP,0.0011,0.0011,0.001,0.0,0.0013000000000000002
460,0.019,HJ 306 EC,58500.0,48000.0,0.0,0.07200000000000001,0.058350000000000006,0.0,0.06509999999999999,0.0,0.0,0.0405,0.37,6200.0,1256.6370614359173,1151.9173063162573,0.6,0.0,0.0,0.03,0.045,0.039,0.037,0.047,0.2,0.0,0.15,NJ_306_ECJ,0.0011,0.0011,0.001,0.0,0.0014
461,0.019,HJ 306 EC,58500.0,48000.0,0.0,0.07200000000000001,0.058350000000000006,0.0,0.06509999999999999,0.0,0.0,0.0405,0.42,6200.0,1256.6370614359173,1151.9173063162573,0.6,0.0,0.0,0.03,0.045,0.039,0.037,0.047,0.2,0.0,0.15,NJ_306_ECM,0.0011,0.0011,0.001,0.0,0.0014
462,0.019,HJ 306 EC,58500.0,48000.0,0.0,0.07200000000000001,0.05885,0.0,0.06509999999999999,0.0,0.0,0.0405,0.42,6200.0,1989.6753472735356,1151.9173063162573,0.6,0.0,0.0,0.03,0.045,0.039,0.037,0.047,0.2,0.0,0.23,NJ_306_ECML,0.0011,0.0011,0.001,0.0,0.0014
463,0.019,HJ 306 EC,58500.0,48000.0,0.0,0.07200000000000001,0.058350000000000006,0.0,0.06509999999999999,0.0,0.0,0.0405,0.37,6200.0,1256.6370614359173,1151.9173063162573,0.6,0.0,0.0,0.03,0.045,0.039,0.037,0.047,0.2,0.0,0.15,NJ_306_ECP,0.0011,0.0011,0.001,0.0,0.0014
464,0.021,HJ 307 EC,75000.0,63000.0,0.0,0.08,0.0658,0.0,0.0722,0.0,0.0,0.046200000000000005,0.5,8150.0,1151.9173063162573,994.8376736367678,0.6,0.0,0.0,0.035,0.051000000000000004,0.044,0.043000000000000003,0.053,0.2,0.0,0.15,NJ_307_ECJ,0.0015,0.0011,0.0015,0.0,0.0012
465,0.021,HJ 307 EC,75000.0,63000.0,0.0,0.08,0.0658,0.0,0.0722,0.0,0.0,0.046200000000000005,0.57,8150.0,1151.9173063162573,994.8376736367678,0.6,0.0,0.0,0.035,0.051000000000000004,0.044,0.043000000000000003,0.053,0.2,0.0,0.15,NJ_307_ECM,0.0015,0.0011,0.0015,0.0,0.0012
466,0.021,HJ 307 EC,75000.0,63000.0,0.0,0.08,0.0663,0.0,0.0722,0.0,0.0,0.046200000000000005,0.56,8150.0,1780.235837034216,994.8376736367678,0.6,0.0,0.0,0.035,0.051000000000000004,0.044,0.043000000000000003,0.053,0.2,0.0,0.23,NJ_307_ECML,0.0015,0.0011,0.0015,0.0,0.0012
467,0.021,HJ 307 EC,75000.0,63000.0,0.0,0.08,0.0658,0.0,0.0722,0.0,0.0,0.046200000000000005,0.49,8150.0,1151.9173063162573,994.8376736367678,0.6,0.0,0.0,0.035,0.051000000000000004,0.044,0.043000000000000003,0.053,0.2,0.0,0.15,NJ_307_ECP,0.0015,0.0011,0.0015,0.0,0.0012
468,0.021,HJ 307 EC,75000.0,63000.0,0.0,0.08,0.0658,0.0,0.0722,0.0,0.0,0.046200000000000005,0.49,8150.0,1151.9173063162573,994.8376736367678,0.6,0.0,0.0,0.035,0.051000000000000004,0.044,0.043000000000000003,0.053,0.2,0.0,0.15,NJ_307_ECPH,0.0015,0.0011,0.0015,0.0,0.0012
469,0.023,HJ 308 EC,93000.0,78000.0,0.0,0.09,0.075,0.0,0.0818,0.0,0.0,0.052000000000000005,0.68,10200.0,994.8376736367678,837.7580409572781,0.6,0.0,0.0,0.04,0.0575,0.05,0.048,0.06,0.2,0.0,0.15,NJ_308_ECJ,0.0015,0.0015,0.0015,0.0,0.0014
470,0.023,HJ 308 EC,93000.0,78000.0,0.0,0.09,0.075,0.0,0.0818,0.0,0.0,0.052000000000000005,0.79,10200.0,994.8376736367678,837.7580409572781,0.6,0.0,0.0,0.04,0.0575,0.05,0.048,0.06,0.2,0.0,0.15,NJ_308_ECM,0.0015,0.0015,0.0015,0.0,0.0014
471,0.023,HJ 308 EC,93000.0,78000.0,0.0,0.09,0.07554999999999999,0.0,0.0818,0.0,0.0,0.052000000000000005,0.74,10200.0,1570.7963267948967,837.7580409572781,0.6,0.0,0.0,0.04,0.0575,0.05,0.048,0.06,0.2,0.0,0.23,NJ_308_ECML,0.0015,0.0015,0.0015,0.0,0.0014
472,0.023,HJ 308 EC,93000.0,78000.0,0.0,0.09,0.075,0.0,0.0818,0.0,0.0,0.052000000000000005,0.67,10200.0,994.8376736367678,837.7580409572781,0.6,0.0,0.0,0.04,0.0575,0.05,0.048,0.06,0.2,0.0,0.15,NJ_308_ECP,0.0015,0.0015,0.0015,0.0,0.0014
473,0.023,HJ 308 EC,93000.0,78000.0,0.0,0.09,0.075,0.0,0.0818,0.0,0.0,0.052000000000000005,0.67,10200.0,994.8376736367678,837.7580409572781,0.6,0.0,0.0,0.04,0.0575,0.05,0.048,0.06,0.2,0.0,0.15,NJ_308_ECPH,0.0015,0.0015,0.0015,0.0,0.0014
474,0.025,HJ 309 EC,112000.0,100000.0,0.0,0.1,0.08320000000000001,0.0,0.09140000000000001,0.0,0.0,0.0585,0.94,12900.0,890.117918517108,785.3981633974483,0.6,0.0,0.0,0.045,0.06440000000000001,0.056,0.054,0.067,0.2,0.0,0.15,NJ_309_ECJ,0.0015,0.0015,0.0015,0.0,0.0017
475,0.025,HJ 309 EC,112000.0,100000.0,0.0,0.1,0.08320000000000001,0.0,0.09140000000000001,0.0,0.0,0.0585,1.06,12900.0,890.117918517108,785.3981633974483,0.6,0.0,0.0,0.045,0.06440000000000001,0.056,0.054,0.067,0.2,0.0,0.15,NJ_309_ECM,0.0015,0.0015,0.0015,0.0,0.0017
476,0.025,HJ 309 EC,112000.0,100000.0,0.0,0.1,0.08375,0.0,0.09140000000000001,0.0,0.0,0.0585,1.01,12900.0,1361.356816555577,785.3981633974483,0.6,0.0,0.0,0.045,0.06440000000000001,0.056,0.054,0.067,0.2,0.0,0.23,NJ_309_ECML,0.0015,0.0015,0.0015,0.0,0.0017
477,0.025,HJ 309 EC,112000.0,100000.0,0.0,0.1,0.08320000000000001,0.0,0.09140000000000001,0.0,0.0,0.0585,0.89,12900.0,890.117918517108,785.3981633974483,0.6,0.0,0.0,0.045,0.06440000000000001,0.056,0.054,0.067,0.2,0.0,0.15,NJ_309_ECP,0.0015,0.0015,0.0015,0.0,0.0017
478,0.025,HJ 309 EC,112000.0,100000.0,0.0,0.1,0.08320000000000001,0.0,0.09140000000000001,0.0,0.0,0.0585,0.89,12900.0,890.117918517108,785.3981633974483,0.6,0.0,0.0,0.045,0.06440000000000001,0.056,0.054,0.067,0.2,0.0,0.15,NJ_309_ECPH,0.0015,0.0015,0.0015,0.0,0.0017
479,0.027,HJ 310 EC,127000.0,112000.0,0.0,0.11,0.09140000000000001,0.0,0.0996,0.0,0.0,0.065,1.18,15000.0,837.7580409572781,701.6223593017205,0.6,0.0,0.0,0.05,0.0712,0.063,0.06,0.073,0.2,0.0,0.15,NJ_310_ECJ,0.002,0.002,0.002,0.0,0.0019
480,0.027,HJ 310 EC,127000.0,112000.0,0.0,0.11,0.09140000000000001,0.0,0.0996,0.0,0.0,0.065,1.34,15000.0,837.7580409572781,701.6223593017205,0.6,0.0,0.0,0.05,0.0712,0.063,0.06,0.073,0.2,0.0,0.15,NJ_310_ECM,0.002,0.002,0.002,0.0,0.0019
481,0.027,HJ 310 EC,127000.0,112000.0,0.0,0.11,0.09204999999999999,0.0,0.0996,0.0,0.0,0.065,1.3,15000.0,1256.6370614359173,701.6223593017205,0.6,0.0,0.0,0.05,0.0712,0.063,0.06,0.073,0.2,0.0,0.23,NJ_310_ECML,0.002,0.002,0.002,0.0,0.0019
482,0.027,HJ 310 EC,127000.0,112000.0,0.0,0.11,0.09140000000000001,0.0,0.0996,0.0,0.0,0.065,1.17,15000.0,837.7580409572781,701.6223593017205,0.6,0.0,0.0,0.05,0.0712,0.063,0.06,0.073,0.2,0.0,0.15,NJ_310_ECP,0.002,0.002,0.002,0.0,0.0019
483,0.027,HJ 310 EC,127000.0,112000.0,0.0,0.11,0.09140000000000001,0.0,0.0996,0.0,0.0,0.065,1.17,15000.0,837.7580409572781,701.6223593017205,0.6,0.0,0.0,0.05,0.0712,0.063,0.06,0.073,0.2,0.0,0.15,NJ_310_ECPH,0.002,0.002,0.002,0.0,0.0019
484,0.029,HJ 311 EC,156000.0,143000.0,0.0,0.12,0.1003,0.0,0.1092,0.0,0.0,0.07050000000000001,1.53,18600.0,733.0382858376183,628.3185307179587,0.6,0.0,0.0,0.055,0.0775,0.068,0.065,0.08,0.2,0.0,0.15,NJ_311_ECJ,0.002,0.002,0.002,0.0,0.002
485,0.029,HJ 311 EC,156000.0,143000.0,0.0,0.12,0.1003,0.0,0.1092,0.0,0.0,0.07050000000000001,1.75,18600.0,733.0382858376183,628.3185307179587,0.6,0.0,0.0,0.055,0.0775,0.068,0.065,0.08,0.2,0.0,0.15,NJ_311_ECM,0.002,0.002,0.002,0.0,0.002
486,0.029,HJ 311 EC,156000.0,143000.0,0.0,0.12,0.101,0.0,0.1092,0.0,0.0,0.07050000000000001,1.65,18600.0,1151.9173063162573,628.3185307179587,0.6,0.0,0.0,0.055,0.0775,0.068,0.065,0.08,0.2,0.0,0.23,NJ_311_ECML,0.002,0.002,0.002,0.0,0.002
487,0.029,HJ 311 EC,156000.0,143000.0,0.0,0.12,0.1003,0.0,0.1092,0.0,0.0,0.07050000000000001,1.5,18600.0,733.0382858376183,628.3185307179587,0.6,0.0,0.0,0.055,0.0775,0.068,0.065,0.08,0.2,0.0,0.15,NJ_311_ECP,0.002,0.002,0.002,0.0,0.002
488,0.031,HJ 312 EC,173000.0,160000.0,0.0,0.13,0.1085,0.0,0.1181,0.0,0.0,0.077,1.87,21200.0,701.6223593017205,586.4306286700946,0.6,0.0,0.0,0.06,0.0843,0.074,0.07200000000000001,0.08700000000000001,0.2,0.0,0.15,NJ_312_ECJ,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0021000000000000003
489,0.031,HJ 312 EC,173000.0,160000.0,0.0,0.13,0.1085,0.0,0.1181,0.0,0.0,0.077,2.18,21200.0,701.6223593017205,586.4306286700946,0.6,0.0,0.0,0.06,0.0843,0.074,0.07200000000000001,0.08700000000000001,0.2,0.0,0.15,NJ_312_ECM,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0021000000000000003
490,0.031,HJ 312 EC,173000.0,160000.0,0.0,0.13,0.1092,0.0,0.1181,0.0,0.0,0.077,2.06,21200.0,1047.1975511965977,586.4306286700946,0.6,0.0,0.0,0.06,0.0843,0.074,0.07200000000000001,0.08700000000000001,0.2,0.0,0.23,NJ_312_ECML,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0021000000000000003
491,0.031,HJ 312 EC,173000.0,160000.0,0.0,0.13,0.1085,0.0,0.1181,0.0,0.0,0.077,1.83,21200.0,701.6223593017205,586.4306286700946,0.6,0.0,0.0,0.06,0.0843,0.074,0.07200000000000001,0.08700000000000001,0.2,0.0,0.15,NJ_312_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0021000000000000003
492,0.031,HJ 312 EC,173000.0,160000.0,0.0,0.13,0.1085,0.0,0.1181,0.0,0.0,0.077,1.83,21200.0,701.6223593017205,586.4306286700946,0.6,0.0,0.0,0.06,0.0843,0.074,0.07200000000000001,0.08700000000000001,0.2,0.0,0.15,NJ_312_ECPH,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0021000000000000003
493,0.033,HJ 313 EC,212000.0,196000.0,0.0,0.14,0.1174,0.0,0.1278,0.0,0.0,0.0825,2.32,25500.0,628.3185307179587,555.0147021341968,0.6,0.0,0.0,0.065,0.0905,0.08,0.077,0.093,0.2,0.0,0.15,NJ_313_ECJ,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0022
494,0.033,HJ 313 EC,212000.0,196000.0,0.0,0.14,0.1174,0.0,0.1278,0.0,0.0,0.0825,2.69,25500.0,628.3185307179587,555.0147021341968,0.6,0.0,0.0,0.065,0.0905,0.08,0.077,0.093,0.2,0.0,0.15,NJ_313_ECM,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0022
495,0.033,HJ 313 EC,212000.0,196000.0,0.0,0.14,0.1174,0.0,0.1278,0.0,0.0,0.0825,2.53,25500.0,994.8376736367678,555.0147021341968,0.6,0.0,0.0,0.065,0.0905,0.08,0.077,0.093,0.2,0.0,0.23,NJ_313_ECML,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0022
496,0.033,HJ 313 EC,212000.0,196000.0,0.0,0.14,0.1174,0.0,0.1278,0.0,0.0,0.0825,2.3,25500.0,628.3185307179587,555.0147021341968,0.6,0.0,0.0,0.065,0.0905,0.08,0.077,0.093,0.2,0.0,0.15,NJ_313_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0022
497,0.033,HJ 313 EC,212000.0,196000.0,0.0,0.14,0.1174,0.0,0.1278,0.0,0.0,0.0825,2.3,25500.0,628.3185307179587,555.0147021341968,0.6,0.0,0.0,0.065,0.0905,0.08,0.077,0.093,0.2,0.0,0.15,NJ_313_ECPH,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0022
498,0.035,HJ 314 EC,236000.0,228000.0,0.0,0.15,0.1256,0.0,0.1375,0.0,0.0,0.089,2.83,29000.0,586.4306286700946,502.6548245743669,0.6,0.0,0.0,0.07,0.0973,0.08600000000000001,0.082,0.1,0.2,0.0,0.15,NJ_314_ECJ,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0018000000000000002
499,0.035,HJ 314 EC,236000.0,228000.0,0.0,0.15,0.1256,0.0,0.1375,0.0,0.0,0.089,3.23,29000.0,586.4306286700946,502.6548245743669,0.6,0.0,0.0,0.07,0.0973,0.08600000000000001,0.082,0.1,0.2,0.0,0.15,NJ_314_ECM,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0018000000000000002
500,0.035,HJ 314 EC,236000.0,228000.0,0.0,0.15,0.12635,0.0,0.1375,0.0,0.0,0.089,3.15,29000.0,890.117918517108,502.6548245743669,0.6,0.0,0.0,0.07,0.0973,0.08600000000000001,0.082,0.1,0.2,0.0,0.23,NJ_314_ECML,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0018000000000000002
501,0.035,HJ 314 EC,236000.0,228000.0,0.0,0.15,0.1256,0.0,0.1375,0.0,0.0,0.089,2.77,29000.0,586.4306286700946,502.6548245743669,0.6,0.0,0.0,0.07,0.0973,0.08600000000000001,0.082,0.1,0.2,0.0,0.15,NJ_314_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0018000000000000002
502,0.037,HJ 315 EC,280000.0,265000.0,0.0,0.16,0.135,0.0,0.148,0.0,0.0,0.095,3.32,33500.0,555.0147021341968,471.238898038469,0.6,0.0,0.0,0.075,0.10400000000000001,0.092,0.08700000000000001,0.107,0.2,0.0,0.15,NJ_315_ECJ,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0018000000000000002
503,0.037,HJ 315 EC,280000.0,265000.0,0.0,0.16,0.135,0.0,0.148,0.0,0.0,0.095,3.9,33500.0,555.0147021341968,471.238898038469,0.6,0.0,0.0,0.075,0.10400000000000001,0.092,0.08700000000000001,0.107,0.2,0.0,0.15,NJ_315_ECM,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0018000000000000002
504,0.037,HJ 315 EC,280000.0,265000.0,0.0,0.16,0.13575,0.0,0.148,0.0,0.0,0.095,3.79,33500.0,837.7580409572781,471.238898038469,0.6,0.0,0.0,0.075,0.10400000000000001,0.092,0.08700000000000001,0.107,0.2,0.0,0.23,NJ_315_ECML,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0018000000000000002
505,0.037,HJ 315 EC,280000.0,265000.0,0.0,0.16,0.135,0.0,0.148,0.0,0.0,0.095,3.37,33500.0,555.0147021341968,471.238898038469,0.6,0.0,0.0,0.075,0.10400000000000001,0.092,0.08700000000000001,0.107,0.2,0.0,0.15,NJ_315_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0018000000000000002
506,0.039,HJ 316 EC,300000.0,290000.0,0.0,0.17,0.1427,0.0,0.15780000000000002,0.0,0.0,0.101,3.94,36000.0,523.5987755982989,450.294947014537,0.6,0.0,0.0,0.08,0.11,0.098,0.092,0.113,0.2,0.0,0.15,NJ_316_ECJ,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0021000000000000003
507,0.039,HJ 316 EC,300000.0,290000.0,0.0,0.17,0.1427,0.0,0.15780000000000002,0.0,0.0,0.101,4.58,36000.0,523.5987755982989,450.294947014537,0.6,0.0,0.0,0.08,0.11,0.098,0.092,0.113,0.2,0.0,0.15,NJ_316_ECM,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0021000000000000003
508,0.039,HJ 316 EC,300000.0,290000.0,0.0,0.17,0.14345,0.0,0.15780000000000002,0.0,0.0,0.101,4.39,36000.0,785.3981633974483,450.294947014537,0.6,0.0,0.0,0.08,0.11,0.098,0.092,0.113,0.2,0.0,0.23,NJ_316_ECML,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0021000000000000003
509,0.039,HJ 316 EC,300000.0,290000.0,0.0,0.17,0.1427,0.0,0.15780000000000002,0.0,0.0,0.101,4.02,36000.0,523.5987755982989,450.294947014537,0.6,0.0,0.0,0.08,0.11,0.098,0.092,0.113,0.2,0.0,0.15,NJ_316_ECP,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0021000000000000003
510,0.039,HJ 316 EC,300000.0,290000.0,0.0,0.17,0.1427,0.0,0.15780000000000002,0.0,0.0,0.101,3.94,36000.0,523.5987755982989,450.294947014537,0.6,0.0,0.0,0.08,0.11,0.098,0.092,0.113,0.2,0.0,0.15,NJ_316_ECPH,0.0021000000000000003,0.0021000000000000003,0.002,0.0,0.0021000000000000003
511,0.041,HJ 317 EC,340000.0,335000.0,0.0,0.18,0.1514,0.0,0.1655,0.0,0.0,0.108,4.6,41500.0,502.6548245743669,418.87902047863906,0.6,0.0,0.0,0.085,0.117,0.105,0.099,0.12,0.2,0.0,0.15,NJ_317_ECJ,0.003,0.003,0.0025,0.0,0.0023
512,0.041,HJ 317 EC,340000.0,335000.0,0.0,0.18,0.1514,0.0,0.1655,0.0,0.0,0.108,5.37,41500.0,502.6548245743669,418.87902047863906,0.6,0.0,0.0,0.085,0.117,0.105,0.099,0.12,0.2,0.0,0.15,NJ_317_ECM,0.003,0.003,0.0025,0.0,0.0023
513,0.041,HJ 317 EC,340000.0,335000.0,0.0,0.18,0.1514,0.0,0.1655,0.0,0.0,0.108,4.78,41500.0,502.6548245743669,418.87902047863906,0.6,0.0,0.0,0.085,0.117,0.105,0.099,0.12,0.2,0.0,0.15,NJ_317_ECP,0.003,0.003,0.0025,0.0,0.0023
514,0.043000000000000003,HJ 318 EC,365000.0,360000.0,0.0,0.19,0.16030000000000003,0.0,0.1753,0.0,0.0,0.1135,5.39,43000.0,471.238898038469,397.93506945470716,0.6,0.0,0.0,0.09,0.124,0.11,0.10400000000000001,0.127,0.2,0.0,0.15,NJ_318_ECJ,0.003,0.003,0.0025,0.0,0.0025
515,0.043000000000000003,HJ 318 EC,365000.0,360000.0,0.0,0.19,0.16030000000000003,0.0,0.1753,0.0,0.0,0.1135,6.39,43000.0,471.238898038469,397.93506945470716,0.6,0.0,0.0,0.09,0.124,0.11,0.10400000000000001,0.127,0.2,0.0,0.15,NJ_318_ECM,0.003,0.003,0.0025,0.0,0.0025
516,0.043000000000000003,HJ 318 EC,365000.0,360000.0,0.0,0.19,0.1611,0.0,0.1753,0.0,0.0,0.1135,5.95,43000.0,701.6223593017205,397.93506945470716,0.6,0.0,0.0,0.09,0.124,0.11,0.10400000000000001,0.127,0.2,0.0,0.23,NJ_318_ECML,0.003,0.003,0.0025,0.0,0.0025
517,0.043000000000000003,HJ 318 EC,365000.0,360000.0,0.0,0.19,0.16030000000000003,0.0,0.1753,0.0,0.0,0.1135,5.47,43000.0,471.238898038469,397.93506945470716,0.6,0.0,0.0,0.09,0.124,0.11,0.10400000000000001,0.127,0.2,0.0,0.15,NJ_318_ECP,0.003,0.003,0.0025,0.0,0.0025
518,0.045,HJ 319 EC,390000.0,390000.0,0.0,0.2,0.1683,0.0,0.185,0.0,0.0,0.1215,6.32,46500.0,450.294947014537,376.99111843077515,0.6,0.0,0.0,0.095,0.132,0.11800000000000001,0.11,0.135,0.2,0.0,0.15,NJ_319_ECJ,0.003,0.003,0.0025,0.0,0.0029
519,0.045,HJ 319 EC,390000.0,390000.0,0.0,0.2,0.1683,0.0,0.185,0.0,0.0,0.1215,7.42,46500.0,450.294947014537,376.99111843077515,0.6,0.0,0.0,0.095,0.132,0.11800000000000001,0.11,0.135,0.2,0.0,0.15,NJ_319_ECM,0.003,0.003,0.0025,0.0,0.0029
520,0.045,HJ 319 EC,390000.0,390000.0,0.0,0.2,0.1691,0.0,0.185,0.0,0.0,0.1215,7.02,46500.0,659.7344572538566,376.99111843077515,0.6,0.0,0.0,0.095,0.132,0.11800000000000001,0.11,0.135,0.2,0.0,0.23,NJ_319_ECML,0.003,0.003,0.0025,0.0,0.0029
521,0.045,HJ 319 EC,390000.0,390000.0,0.0,0.2,0.1691,0.0,0.185,0.0,0.0,0.1215,7.17,46500.0,659.7344572538566,376.99111843077515,0.6,0.0,0.0105,0.095,0.132,0.11800000000000001,0.11,0.135,0.2,11.7,0.23,NJ_319_ECN2ML,0.003,0.003,0.0025,0.0,0.0029
522,0.045,HJ 319 EC,390000.0,390000.0,0.0,0.2,0.1683,0.0,0.185,0.0,0.0,0.1215,6.3,46500.0,450.294947014537,376.99111843077515,0.6,0.0,0.0,0.095,0.132,0.11800000000000001,0.11,0.135,0.2,0.0,0.15,NJ_319_ECP,0.003,0.003,0.0025,0.0,0.0029
523,0.047,HJ 320 EC,450000.0,440000.0,0.0,0.215,0.1811,0.0,0.1996,0.0,0.0,0.1275,7.64,51000.0,397.93506945470716,335.1032163829113,0.6,0.0,0.0,0.1,0.139,0.124,0.114,0.14200000000000002,0.2,0.0,0.15,NJ_320_ECJ,0.003,0.003,0.0025,0.0,0.0029
