typ_bearing,name_bearing,D,d,B,Cr,C0r,Cu,Tmax,Tmin,Lw,Le,Dw,Dp,Z,F,E,d1,da_min,Da_max,Dc_max,Db_min,r1a,ra,r1s_min,rs_min,fq_cr,fq_be,fq_bi,fq_ca,vit_max_oil,vit_max_grease,mass,nb_section_stop,nb_groove_be,mounting,brand,name,class,class_radial,class_precision,FNR,material_cage,material_rolling,material_ring,cage,da_max,D1,vit_max_ref,vit_max
RadialRollerBearing,NTN009088,0.48,0.26,0.08,1150.0,1660.0,137.0,120.0,-40.0,0.05,0.04820000000000001,0.05,0.37,19.0,0.32,0.42,,0.28,0.46,,,0.004,0.004,0.005,0.005,7.265,8.216,10.784,0.432,1600.0,1300.0,76.0,0.0,0,NU,NTN,NU252C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.318,,,
RadialRollerBearing,NTN009089,0.5,0.28,0.08,1190.0,1760.0,143.0,120.0,-40.0,0.05,0.04820000000000001,0.05,0.39,20.0,0.34,0.44,,0.3,0.48,,,0.004,0.004,0.005,0.005,7.672,8.718,11.282,0.436,1400.0,1200.0,69.8,0.0,0,NU,NTN,NU256,NTN-004,CN,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.336,,,
RadialRollerBearing,NTN009090,0.5,0.28,0.08,1190.0,1760.0,143.0,120.0,-40.0,0.05,0.04820000000000001,0.05,0.39,20.0,0.34,0.44,,0.3,0.48,,,0.004,0.004,0.005,0.005,7.672,8.718,11.282,0.436,1400.0,1200.0,69.8,0.0,0,NU,NTN,NU256C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.336,,,
RadialRollerBearing,NTN009091,0.052000000000000005,0.02,0.015,31.5,26.9,3.3,120.0,-20.0,0.01,0.0094,0.009000000000000001,0.0365,10.0,0.0275,0.0455,,0.024,0.0455,,,0.0006,0.001,0.0006,0.0011,3.809,3.767,6.233,0.377,15000.0,13000.0,0.147,0.0,0,NU,NTN,NU304ET2X,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.027,,,
RadialRollerBearing,NTN009092,0.052000000000000005,0.02,0.015,31.5,26.9,3.3,120.0,-20.0,0.01,0.0094,0.009000000000000001,0.0365,10.0,0.0275,0.0455,,0.024,0.0455,,,0.0006,0.001,0.0006,0.0011,3.809,3.767,6.233,0.377,15000.0,13000.0,0.147,0.0,0,NU,NTN,NU304ET2XC3,NTN-004,C3,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.027,,,
RadialRollerBearing,NTN009093,0.062,0.025,0.017,41.5,37.5,4.55,120.0,-40.0,0.011,0.010400000000000001,0.01,0.044,11.0,0.034,0.054,,0.0315,0.0555,,,0.001,0.001,0.0011,0.0011,4.173,4.25,6.75,0.386,13000.0,11000.0,0.26,0.0,0,NU,NTN,NU305EG1,NTN-004,CN,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.033,,,
RadialRollerBearing,NTN009094,0.062,0.025,0.017,41.5,37.5,4.55,120.0,-40.0,0.011,0.010400000000000001,0.01,0.044,11.0,0.034,0.054,,0.0315,0.0555,,,0.001,0.001,0.0011,0.0011,4.173,4.25,6.75,0.386,13000.0,11000.0,0.275,0.0,0,NU,NTN,NU305EG1C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.033,,,
RadialRollerBearing,NTN009095,0.062,0.025,0.017,41.5,37.5,4.55,120.0,-20.0,0.011,0.010400000000000001,0.01,0.044,11.0,0.034,0.054,,0.0315,0.0555,,,0.001,0.001,0.0011,0.0011,4.173,4.25,6.75,0.386,13000.0,11000.0,0.248,0.0,0,NU,NTN,NU305ET2X,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.033,,,
RadialRollerBearing,NTN009096,0.062,0.025,0.017,41.5,37.5,4.55,120.0,-20.0,0.011,0.010400000000000001,0.01,0.044,11.0,0.034,0.054,,0.0315,0.0555,,,0.001,0.001,0.0011,0.0011,4.173,4.25,6.75,0.386,13000.0,11000.0,0.236,0.0,0,NU,NTN,NU305ET2XC3,NTN-004,C3,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.033,,,
RadialRollerBearing,NTN009097,0.062,0.025,0.017,41.5,37.5,4.55,120.0,-20.0,0.011,0.010400000000000001,0.01,0.044,11.0,0.034,0.054,,0.0315,0.0555,,,0.001,0.001,0.0011,0.0011,4.173,4.25,6.75,0.386,13000.0,11000.0,0.236,0.0,0,NU,NTN,NU305ET2XC4,NTN-004,C4,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.033,,,
RadialRollerBearing,NTN009098,0.07200000000000001,0.03,0.019,53.0,50.0,6.1,120.0,-40.0,0.012,0.0114,0.011,0.051500000000000004,12.0,0.0405,0.0625,,0.0365,0.0655,,,0.001,0.001,0.0011,0.0011,4.468,4.718,7.282,0.393,11000.0,9300.0,0.395,0.0,0,NU,NTN,NU306EG1,NTN-004,CN,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.04,,,
RadialRollerBearing,NTN009099,0.07200000000000001,0.03,0.019,53.0,50.0,6.1,120.0,-40.0,0.012,0.0114,0.011,0.051500000000000004,12.0,0.0405,0.0625,,0.0365,0.0655,,,0.001,0.001,0.0011,0.0011,4.468,4.718,7.282,0.393,11000.0,9300.0,0.38,0.0,0,NU,NTN,NU306EG1C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.04,,,
RadialRollerBearing,NTN009100,0.07200000000000001,0.03,0.019,53.0,50.0,6.1,120.0,-20.0,0.012,0.0114,0.011,0.051500000000000004,12.0,0.0405,0.0625,,0.0365,0.0655,,,0.001,0.001,0.0011,0.0011,4.468,4.718,7.282,0.393,11000.0,9300.0,0.356,0.0,0,NU,NTN,NU306ET2X,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.04,,,
RadialRollerBearing,NTN009101,0.07200000000000001,0.03,0.019,53.0,50.0,6.1,120.0,-20.0,0.012,0.0114,0.011,0.051500000000000004,12.0,0.0405,0.0625,,0.0365,0.0655,,,0.001,0.001,0.0011,0.0011,4.468,4.718,7.282,0.393,11000.0,9300.0,0.356,0.0,0,NU,NTN,NU306ET2XC3,NTN-004,C3,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.04,,,
RadialRollerBearing,NTN009102,0.07200000000000001,0.03,0.019,53.0,50.0,6.1,120.0,-20.0,0.012,0.0114,0.011,0.051500000000000004,12.0,0.0405,0.0625,,0.0365,0.0655,,,0.001,0.001,0.0011,0.0011,4.468,4.718,7.282,0.393,11000.0,9300.0,0.398,0.0,0,NU,NTN,NU306ET2XC4,NTN-004,C4,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.04,,,
RadialRollerBearing,NTN009103,0.08,0.035,0.021,71.0,71.0,8.7,120.0,-40.0,0.014,0.0134,0.012,0.0582,13.0,0.046200000000000005,0.0702,,0.0415,0.07200000000000001,,,0.001,0.0015,0.0011,0.0015,4.644,5.16,7.84,0.397,9600.0,8100.0,0.509,0.0,0,NU,NTN,NU307EG1,NTN-004,CN,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.045,,,
RadialRollerBearing,NTN009104,0.08,0.035,0.021,71.0,71.0,8.7,120.0,-40.0,0.014,0.0134,0.012,0.0582,13.0,0.046200000000000005,0.0702,,0.0415,0.07200000000000001,,,0.001,0.0015,0.0011,0.0015,4.644,5.16,7.84,0.397,9600.0,8100.0,0.509,0.0,0,NU,NTN,NU307EG1C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.045,,,
RadialRollerBearing,NTN009105,0.08,0.035,0.021,71.0,71.0,8.7,120.0,-40.0,0.014,0.0134,0.012,0.0582,13.0,0.046200000000000005,0.0702,,0.0415,0.07200000000000001,,,0.001,0.0015,0.0011,0.0015,4.644,5.16,7.84,0.397,9600.0,8100.0,0.491,0.0,0,NU,NTN,NU307EJCC3NA,NTN-004,C3,P0,1311 - NTN CORPORATION,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.045,,,
RadialRollerBearing,NTN009106,0.08,0.035,0.021,71.0,71.0,8.7,120.0,-20.0,0.014,0.0134,0.012,0.0582,13.0,0.046200000000000005,0.0702,,0.0415,0.07200000000000001,,,0.001,0.0015,0.0011,0.0015,4.644,5.16,7.84,0.397,9600.0,8100.0,0.494,0.0,0,NU,NTN,NU307ET2X,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.045,,,
RadialRollerBearing,NTN009107,0.08,0.035,0.021,71.0,71.0,8.7,120.0,-20.0,0.014,0.0134,0.012,0.0582,13.0,0.046200000000000005,0.0702,,0.0415,0.07200000000000001,,,0.001,0.0015,0.0011,0.0015,4.644,5.16,7.84,0.397,9600.0,8100.0,0.505,0.0,0,NU,NTN,NU307ET2XC3,NTN-004,C3,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.045,,,
RadialRollerBearing,NTN009108,0.09,0.04,0.023,58.5,57.0,7.0,120.0,-40.0,,,,,,0.0535,0.0775,,0.048,0.082,,,0.0015,0.0015,0.0015,0.0015,,,,,9400.0,8000.0,0.658,0.0,0,NU,NTN,NU308,NTN-004,CN,P0,1311 - NTN CORPORATION,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.051000000000000004,,,
RadialRollerBearing,NTN009109,0.09,0.04,0.023,58.5,57.0,7.0,120.0,-40.0,,,,,,0.0535,0.0775,,0.048,0.082,,,0.0015,0.0015,0.0015,0.0015,,,,,9400.0,8000.0,0.67,0.0,0,NU,NTN,NU308C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.051000000000000004,,,
RadialRollerBearing,NTN009110,0.09,0.04,0.023,83.0,81.5,9.9,120.0,-40.0,0.015,0.014199999999999999,0.014,0.066,12.0,0.052000000000000005,0.08,,0.048,0.082,,,0.0015,0.0015,0.0015,0.0015,4.502,4.727,7.273,0.394,8500.0,7200.0,0.71,0.0,0,NU,NTN,NU308EG1,NTN-004,CN,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.051000000000000004,,,
RadialRollerBearing,NTN009111,0.09,0.04,0.023,83.0,81.5,9.9,120.0,-40.0,0.015,0.014199999999999999,0.014,0.066,12.0,0.052000000000000005,0.08,,0.048,0.082,,,0.0015,0.0015,0.0015,0.0015,4.502,4.727,7.273,0.394,8500.0,7200.0,0.712,0.0,0,NU,NTN,NU308EG1C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.051000000000000004,,,
RadialRollerBearing,NTN009112,0.09,0.04,0.023,83.0,81.5,9.9,120.0,-40.0,0.015,0.014199999999999999,0.014,0.066,12.0,0.052000000000000005,0.08,,0.048,0.082,,,0.0015,0.0015,0.0015,0.0015,4.502,4.727,7.273,0.394,8500.0,7200.0,0.692,0.0,0,NU,NTN,NU308EG1C3NA,NTN-004,C3,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.051000000000000004,,,
RadialRollerBearing,NTN009113,0.09,0.04,0.023,83.0,81.5,9.9,120.0,-20.0,0.015,0.014199999999999999,0.014,0.066,12.0,0.052000000000000005,0.08,,0.048,0.082,,,0.0015,0.0015,0.0015,0.0015,4.502,4.727,7.273,0.394,8500.0,7200.0,0.658,0.0,0,NU,NTN,NU308ET2X,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.051000000000000004,,,
RadialRollerBearing,NTN009114,0.09,0.04,0.023,83.0,81.5,9.9,120.0,-20.0,0.015,0.014199999999999999,0.014,0.066,12.0,0.052000000000000005,0.08,,0.048,0.082,,,0.0015,0.0015,0.0015,0.0015,4.502,4.727,7.273,0.394,8500.0,7200.0,0.665,0.0,0,NU,NTN,NU308ET2XC3,NTN-004,C3,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.051000000000000004,,,
RadialRollerBearing,NTN009115,0.09,0.04,0.023,83.0,81.5,9.9,120.0,-20.0,0.015,0.014199999999999999,0.014,0.066,12.0,0.052000000000000005,0.08,,0.048,0.082,,,0.0015,0.0015,0.0015,0.0015,4.502,4.727,7.273,0.394,8500.0,7200.0,0.754,0.0,0,NU,NTN,NU308ET2XC4,NTN-004,C4,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.051000000000000004,,,
RadialRollerBearing,NTN009116,0.09,0.04,0.023,58.5,57.0,7.0,120.0,-40.0,,,,,,0.0535,0.0775,,0.048,0.082,,,0.0015,0.0015,0.0015,0.0015,,,,,9400.0,8000.0,0.692,0.0,0,NU,NTN,NU308G1,NTN-004,CN,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.051000000000000004,,,
RadialRollerBearing,NTN009117,0.09,0.04,0.023,58.5,57.0,7.0,120.0,-40.0,,,,,,0.0535,0.0775,,0.048,0.082,,,0.0015,0.0015,0.0015,0.0015,,,,,9400.0,8000.0,0.692,0.0,0,NU,NTN,NU308G1C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.051000000000000004,,,
RadialRollerBearing,NTN009118,0.1,0.045,0.025,74.0,71.0,8.7,120.0,-40.0,0.014,0.0132,0.014,0.0725,11.0,0.0585,0.08650000000000001,,0.053,0.092,,,0.0015,0.0015,0.0015,0.0015,4.985,4.438,6.562,0.403,8400.0,7200.0,0.89,0.0,0,NU,NTN,NU309,NTN-004,CN,P0,1311 - NTN CORPORATION,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.057,,,
RadialRollerBearing,NTN009119,0.1,0.045,0.025,74.0,71.0,8.7,120.0,-40.0,0.014,0.0132,0.014,0.0725,11.0,0.0585,0.08650000000000001,,0.053,0.092,,,0.0015,0.0015,0.0015,0.0015,4.985,4.438,6.562,0.403,8400.0,7200.0,0.875,0.0,0,NU,NTN,NU309C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.057,,,
RadialRollerBearing,NTN009120,0.1,0.045,0.025,97.5,98.5,12.0,120.0,-40.0,0.016,0.0152,0.015,0.0735,13.0,0.0585,0.0885,,0.053,0.092,,,0.0015,0.0015,0.0015,0.0015,4.696,5.173,7.827,0.398,7600.0,6500.0,0.93,0.0,0,NU,NTN,NU309EG1,NTN-004,CN,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.057,,,
RadialRollerBearing,NTN009121,0.1,0.045,0.025,97.5,98.5,12.0,120.0,-40.0,0.016,0.0152,0.015,0.0735,13.0,0.0585,0.0885,,0.053,0.092,,,0.0015,0.0015,0.0015,0.0015,4.696,5.173,7.827,0.398,7600.0,6500.0,0.93,0.0,0,NU,NTN,NU309EG1C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.057,,,
RadialRollerBearing,NTN009122,0.1,0.045,0.025,97.5,98.5,12.0,120.0,-20.0,0.016,0.0152,0.015,0.0735,13.0,0.0585,0.0885,,0.053,0.092,,,0.0015,0.0015,0.0015,0.0015,4.696,5.173,7.827,0.398,7600.0,6500.0,0.87,0.0,0,NU,NTN,NU309ET2,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.057,,,
RadialRollerBearing,NTN009123,0.1,0.045,0.025,97.5,98.5,12.0,120.0,-20.0,0.016,0.0152,0.015,0.0735,13.0,0.0585,0.0885,,0.053,0.092,,,0.0015,0.0015,0.0015,0.0015,4.696,5.173,7.827,0.398,7600.0,6500.0,0.996,0.0,0,NU,NTN,NU309ET2X,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.057,,,
RadialRollerBearing,NTN009124,0.1,0.045,0.025,97.5,98.5,12.0,120.0,-20.0,0.016,0.0152,0.015,0.0735,13.0,0.0585,0.0885,,0.053,0.092,,,0.0015,0.0015,0.0015,0.0015,4.696,5.173,7.827,0.398,7600.0,6500.0,0.093,0.0,0,NU,NTN,NU309ET2XC3,NTN-004,C3,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.057,,,
RadialRollerBearing,NTN009125,0.1,0.045,0.025,74.0,71.0,8.7,120.0,-40.0,0.014,0.0132,0.014,0.0725,11.0,0.0585,0.08650000000000001,,0.053,0.092,,,0.0015,0.0015,0.0015,0.0015,4.985,4.438,6.562,0.403,8400.0,7200.0,0.916,0.0,0,NU,NTN,NU309G1,NTN-004,CN,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.057,,,
RadialRollerBearing,NTN009126,0.1,0.045,0.025,74.0,71.0,8.7,120.0,-40.0,0.014,0.0132,0.014,0.0725,11.0,0.0585,0.08650000000000001,,0.053,0.092,,,0.0015,0.0015,0.0015,0.0015,4.985,4.438,6.562,0.403,8400.0,7200.0,0.916,0.0,0,NU,NTN,NU309G1C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.057,,,
RadialRollerBearing,NTN009127,0.11,0.05,0.027,87.0,86.0,10.5,120.0,-40.0,,,,,,0.065,0.095,,0.059000000000000004,0.101,,,0.002,0.002,0.002,0.002,,,,,7700.0,6500.0,1.129,0.0,0,NU,NTN,NU310,NTN-004,CN,P0,1311 - NTN CORPORATION,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.063,,,
RadialRollerBearing,NTN009128,0.11,0.05,0.027,87.0,86.0,10.5,120.0,-40.0,,,,,,0.065,0.095,,0.059000000000000004,0.101,,,0.002,0.002,0.002,0.002,,,,,7700.0,6500.0,1.14,0.0,0,NU,NTN,NU310C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.063,,,
RadialRollerBearing,NTN009129,0.11,0.05,0.027,87.0,86.0,10.5,120.0,-40.0,,,,,,0.065,0.095,,0.059000000000000004,0.101,,,0.002,0.002,0.002,0.002,,,,,7700.0,6500.0,1.15,0.0,0,NU,NTN,NU310C4,NTN-004,C4,P0,1311 - NTN CORPORATION,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.063,,,
RadialRollerBearing,NTN009130,0.11,0.05,0.027,110.0,113.0,13.8,120.0,-40.0,0.017,0.0162,0.016,0.081,13.0,0.065,0.097,,0.059000000000000004,0.101,,,0.002,0.002,0.002,0.002,4.865,5.216,7.784,0.401,6900.0,5900.0,1.214,0.0,0,NU,NTN,NU310EG1,NTN-004,CN,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.063,,,
RadialRollerBearing,NTN009131,0.11,0.05,0.027,110.0,113.0,13.8,120.0,-40.0,0.017,0.0162,0.016,0.081,13.0,0.065,0.097,,0.059000000000000004,0.101,,,0.002,0.002,0.002,0.002,4.865,5.216,7.784,0.401,6900.0,5900.0,1.24,0.0,0,NU,NTN,NU310EG1C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.063,,,
RadialRollerBearing,NTN009132,0.11,0.05,0.027,110.0,113.0,13.8,120.0,-20.0,0.017,0.0162,0.016,0.081,13.0,0.065,0.097,,0.059000000000000004,0.101,,,0.002,0.002,0.002,0.002,4.865,5.216,7.784,0.401,6900.0,5900.0,1.125,0.0,0,NU,NTN,NU310ET2,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.063,,,
RadialRollerBearing,NTN009133,0.11,0.05,0.027,110.0,113.0,13.8,120.0,-20.0,0.017,0.0162,0.016,0.081,13.0,0.065,0.097,,0.059000000000000004,0.101,,,0.002,0.002,0.002,0.002,4.865,5.216,7.784,0.401,6900.0,5900.0,1.125,0.0,0,NU,NTN,NU310ET2C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.063,,,
RadialRollerBearing,NTN009134,0.11,0.05,0.027,110.0,113.0,13.8,120.0,-20.0,0.017,0.0162,0.016,0.081,13.0,0.065,0.097,,0.059000000000000004,0.101,,,0.002,0.002,0.002,0.002,4.865,5.216,7.784,0.401,6900.0,5900.0,1.14,0.0,0,NU,NTN,NU310ET2X,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.063,,,
RadialRollerBearing,NTN009135,0.11,0.05,0.027,110.0,113.0,13.8,120.0,-20.0,0.017,0.0162,0.016,0.081,13.0,0.065,0.097,,0.059000000000000004,0.101,,,0.002,0.002,0.002,0.002,4.865,5.216,7.784,0.401,6900.0,5900.0,1.154,0.0,0,NU,NTN,NU310ET2XC3,NTN-004,C3,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.063,,,
RadialRollerBearing,NTN009136,0.11,0.05,0.027,87.0,86.0,10.5,120.0,-40.0,,,,,,0.065,0.095,,0.059000000000000004,0.101,,,0.002,0.002,0.002,0.002,,,,,7700.0,6500.0,1.205,0.0,0,NU,NTN,NU310G1,NTN-004,CN,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.063,,,
RadialRollerBearing,NTN009137,0.11,0.05,0.027,87.0,86.0,10.5,120.0,-40.0,,,,,,0.065,0.095,,0.059000000000000004,0.101,,,0.002,0.002,0.002,0.002,,,,,7700.0,6500.0,1.25,0.0,0,NU,NTN,NU310G1C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.063,,,
RadialRollerBearing,NTN009138,0.12,0.055,0.029,111.0,111.0,13.5,120.0,-40.0,,,,,,0.07050000000000001,0.1045,,0.064,0.111,,,0.002,0.002,0.002,0.002,,,,,7000.0,5900.0,1.45,0.0,0,NU,NTN,NU311,NTN-004,CN,P0,1311 - NTN CORPORATION,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.069,,,
RadialRollerBearing,NTN009139,0.12,0.055,0.029,111.0,111.0,13.5,120.0,-40.0,,,,,,0.07050000000000001,0.1045,,0.064,0.111,,,0.002,0.002,0.002,0.002,,,,,7000.0,5900.0,1.45,0.0,0,NU,NTN,NU311C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Tôle,Acier 100Cr6,Acier 100Cr6,True,0.069,,,
RadialRollerBearing,NTN009140,0.12,0.055,0.029,137.0,143.0,17.4,120.0,-40.0,0.019,0.0182,0.018000000000000002,0.0885,13.0,0.07050000000000001,0.1065,,0.064,0.111,,,0.002,0.002,0.002,0.002,4.713,5.178,7.822,0.398,6300.0,5300.0,1.542,0.0,0,NU,NTN,NU311EG1C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.069,,,
RadialRollerBearing,NTN009141,0.12,0.055,0.029,137.0,143.0,17.4,120.0,-20.0,0.019,0.0182,0.018000000000000002,0.0885,13.0,0.07050000000000001,0.1065,,0.064,0.111,,,0.002,0.002,0.002,0.002,4.713,5.178,7.822,0.398,6300.0,5300.0,1.44,0.0,0,NU,NTN,NU311ET2C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.069,,,
RadialRollerBearing,NTN009142,0.12,0.055,0.029,137.0,143.0,17.4,120.0,-20.0,0.019,0.0182,0.018000000000000002,0.0885,13.0,0.07050000000000001,0.1065,,0.064,0.111,,,0.002,0.002,0.002,0.002,4.713,5.178,7.822,0.398,6300.0,5300.0,1.44,0.0,0,NU,NTN,NU311ET2C4,NTN-004,C4,P0,1311 - NTN CORPORATION,Polyamide PA6-6,Acier 100Cr6,Acier 100Cr6,True,0.069,,,
RadialRollerBearing,NTN009143,0.12,0.055,0.029,137.0,143.0,17.4,120.0,-20.0,0.019,0.0182,0.018000000000000002,0.0885,13.0,0.07050000000000001,0.1065,,0.064,0.111,,,0.002,0.002,0.002,0.002,4.713,5.178,7.822,0.398,6300.0,5300.0,0.996,0.0,0,NU,NTN,NU311ET2X,NTN-004,CN,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.069,,,
RadialRollerBearing,NTN009144,0.12,0.055,0.029,137.0,143.0,17.4,120.0,-20.0,0.019,0.0182,0.018000000000000002,0.0885,13.0,0.07050000000000001,0.1065,,0.064,0.111,,,0.002,0.002,0.002,0.002,4.713,5.178,7.822,0.398,6300.0,5300.0,1.5,0.0,0,NU,NTN,NU311ET2XC3,NTN-004,C3,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.069,,,
RadialRollerBearing,NTN009145,0.12,0.055,0.029,137.0,143.0,17.4,120.0,-20.0,0.019,0.0182,0.018000000000000002,0.0885,13.0,0.07050000000000001,0.1065,,0.064,0.111,,,0.002,0.002,0.002,0.002,4.713,5.178,7.822,0.398,6300.0,5300.0,1.65,0.0,0,NU,NTN,NU311ET2XC4,NTN-004,C4,P0,1311 - NTN CORPORATION,Polyamide PA4-6,Acier 100Cr6,Acier 100Cr6,True,0.069,,,
RadialRollerBearing,NTN009146,0.12,0.055,0.029,111.0,111.0,13.5,120.0,-40.0,,,,,,0.07050000000000001,0.1045,,0.064,0.111,,,0.002,0.002,0.002,0.002,,,,,7000.0,5900.0,1.552,0.0,0,NU,NTN,NU311G1,NTN-004,CN,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.069,,,
RadialRollerBearing,NTN009147,0.12,0.055,0.029,111.0,111.0,13.5,120.0,-40.0,,,,,,0.07050000000000001,0.1045,,0.064,0.111,,,0.002,0.002,0.002,0.002,,,,,7000.0,5900.0,1.555,0.0,0,NU,NTN,NU311G1C3,NTN-004,C3,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.069,,,
RadialRollerBearing,NTN009148,0.12,0.055,0.029,111.0,111.0,13.5,120.0,-40.0,,,,,,0.07050000000000001,0.1045,,0.064,0.111,,,0.002,0.002,0.002,0.002,,,,,7000.0,5900.0,1.552,0.0,0,NU,NTN,NU311G1C4,NTN-004,C4,P0,1311 - NTN CORPORATION,Laiton,Acier 100Cr6,Acier 100Cr6,True,0.069,,,
